0.000000,0.000000
0.002902,0.000000
0.005805,0.000000
0.008707,0.000000
0.011610,0.000000
0.014512,0.000000
0.017415,0.000000
0.020317,0.000000
0.023220,0.000000
0.026122,0.000000
0.029025,0.000000
0.031927,0.000000
0.034830,0.000000
0.037732,0.000000
0.040635,0.000000
0.043537,0.000000
0.046440,0.000000
0.049342,0.000000
0.052245,0.000000
0.055147,0.000000
0.058050,0.000000
0.060952,225.088711
0.063855,225.259527
0.066757,225.409484
0.069660,225.554620
0.072562,225.693284
0.075465,225.811690
0.078367,225.915828
0.081270,225.996047
0.084172,226.033448
0.087075,226.044241
0.089977,226.011821
0.092880,225.946180
0.095782,225.859691
0.098685,225.738500
0.101587,225.592242
0.104490,225.429358
0.107392,225.242637
0.110295,225.054192
0.113197,224.864753
0.116100,224.681949
0.119002,224.507533
0.121905,224.341508
0.124807,224.207213
0.127710,224.083368
0.130612,223.972215
0.133515,223.874553
0.136417,223.782459
0.139320,223.697876
0.142222,223.618724
0.145125,223.542165
0.148027,223.469035
0.150930,223.401018
0.153832,223.336744
0.156735,223.281001
0.159637,223.233919
0.162540,223.193914
0.165442,223.178636
0.168345,223.171718
0.171247,223.173278
0.174150,223.186941
0.177052,223.204586
0.179955,223.227132
0.182857,223.250356
0.185760,223.271171
0.188662,223.286892
0.191565,223.297273
0.194467,223.304706
0.197370,223.307753
0.200272,223.307930
0.203175,223.307092
0.206077,223.306246
0.208980,223.306057
0.211882,223.306354
0.214785,223.307568
0.217687,223.309619
0.220590,223.312134
0.223492,223.314975
0.226395,223.317520
0.229297,223.319827
0.232200,223.321515
0.235102,223.322803
0.238005,223.323735
0.240907,223.324712
0.243810,223.325734
0.246712,223.326805
0.249615,223.326291
0.252517,223.324231
0.255420,223.319941
0.258322,223.307778
0.261224,223.291624
0.264127,223.269780
0.267029,223.244013
0.269932,223.216468
0.272834,223.186787
0.275737,223.157797
0.278639,223.129901
0.281542,223.108055
0.284444,223.090189
0.287347,223.075491
0.290249,223.066930
0.293152,223.061012
0.296054,223.057968
0.298957,223.058252
0.301859,223.058648
0.304762,223.058927
0.307664,223.057887
0.310567,223.055870
0.313469,223.052387
0.316372,223.046415
0.319274,223.039444
0.322177,223.031305
0.325079,223.022619
0.327982,223.013673
0.330884,223.004435
0.333787,222.995251
0.336689,222.986194
0.339592,222.977861
0.342494,222.970264
0.345397,222.963272
0.348299,222.958182
0.351202,222.954299
0.354104,222.951708
0.357007,222.951982
0.359909,222.952893
0.362812,222.954473
0.365714,222.956668
0.368617,222.959174
0.371519,222.962137
0.374422,222.965983
0.377324,222.970096
0.380227,222.974205
0.383129,222.977628
0.386032,222.980457
0.388934,222.981596
0.391837,222.980813
0.394739,222.978381
0.397642,222.969387
0.400544,222.957841
0.403447,222.943813
0.406349,222.926804
0.409252,222.909230
0.412154,222.891019
0.415057,222.873858
0.417959,222.857156
0.420862,222.841121
0.423764,222.825395
0.426667,222.809784
0.429569,222.794190
0.432472,222.778307
0.435374,222.762154
0.438277,222.745002
0.441179,222.728169
0.444082,222.711633
0.446984,222.696686
0.449887,222.683165
0.452789,222.671100
0.455692,222.664683
0.458594,222.660787
0.461497,222.660093
0.464399,222.664047
0.467302,222.670460
0.470204,222.680496
0.473107,222.695542
0.476009,222.713071
0.478912,222.733953
0.481814,222.755369
0.484717,222.776899
0.487619,222.797907
0.490522,222.817663
0.493424,222.836319
0.496327,222.851169
0.499229,222.863318
0.502132,222.873193
0.505034,222.877508
0.507937,222.879183
0.510839,222.877718
0.513741,222.871376
0.516644,222.864003
0.519546,222.855669
0.522449,222.846884
0.525351,222.837931
0.528254,222.828795
0.531156,222.818892
0.534059,222.807321
0.536961,222.791126
0.539864,222.771996
0.542766,222.751186
0.545669,222.728129
0.548571,222.705014
0.551474,222.682242
0.554376,222.664691
0.557279,222.650582
0.560181,222.639607
0.563084,222.634559
0.565986,222.631912
0.568889,222.632267
0.571791,222.636109
0.574694,222.640991
0.577596,222.646986
0.580499,222.654466
0.583401,222.662825
0.586304,222.672634
0.589206,222.684206
0.592109,222.696245
0.595011,222.707190
0.597914,222.716361
0.600816,222.724328
0.603719,222.730610
0.606621,222.736859
0.609524,222.743076
0.612426,222.757461
0.615329,222.777513
0.618231,222.804684
0.621134,222.847506
0.624036,222.899899
0.626939,222.967333
0.629841,223.062273
0.632744,223.174002
0.635646,223.316163
0.638549,223.480110
0.641451,223.658383
0.644354,223.863360
0.647256,224.086558
0.650159,224.324384
0.653061,224.593152
0.655964,224.870672
0.658866,225.155615
0.661769,225.446244
0.664671,225.733976
0.667574,226.012598
0.670476,226.237907
0.673379,226.439345
0.676281,226.621630
0.679184,226.772401
0.682086,226.902179
0.684989,227.018678
0.687891,227.117810
0.690794,227.205875
0.693696,227.283786
0.696599,227.328829
0.699501,227.352521
0.702404,227.350958
0.705306,227.271457
0.708209,227.157740
0.711111,227.004406
0.714014,226.799122
0.716916,226.568774
0.719819,226.307082
0.722721,226.010424
0.725624,225.705854
0.728526,225.396852
0.731429,225.101168
0.734331,224.817646
0.737234,224.558863
0.740136,224.343377
0.743039,224.156581
0.745941,224.028571
0.748844,223.934362
0.751746,223.864582
0.754649,223.843023
0.757551,223.842985
0.760454,223.863804
0.763356,223.915373
0.766259,223.972993
0.769161,224.038797
0.772063,224.114595
0.774966,224.195941
0.777868,224.288533
0.780771,224.393728
0.783673,224.508170
0.786576,224.643825
0.789478,224.782742
0.792381,224.924321
0.795283,225.057651
0.798186,225.179914
0.801088,225.289893
0.803991,225.336449
0.806893,225.351080
0.809796,225.327767
0.812698,225.255060
0.815601,225.159271
0.818503,225.035322
0.821406,224.871449
0.824308,224.694300
0.827211,224.502733
0.830113,224.304701
0.833016,224.105584
0.835918,223.907994
0.838821,223.723661
0.841723,223.551331
0.844626,223.407461
0.847528,223.280379
0.850431,223.164578
0.853333,223.068176
0.856236,222.982270
0.859138,222.904551
0.862041,222.841706
0.864943,222.783097
0.867846,222.728679
0.870748,222.682879
0.873651,222.641399
0.876553,222.605739
0.879456,222.581717
0.882358,222.562865
0.885261,222.551441
